17801	-1	119140	7665	44	1	0	0	-1	7692	53085908018	7
36342	217	1209304	219153	80	0	0	0	43	751	53084031977	9
57428	71	1209305	454555	33	0	1	0	-1	44019	53084036966	4
33790	-1	1209306	51601	-1	1	0	0	-1	44020	53076834356	10
32640	-1	1209307	14617	159	1	0	0	-1	19226	53086269390	10
16313	31	102127	36013	162	0	1	0	1588	44021	53086332975	10
57429	217	176324	19289	63	0	1	0	-1	44022	53086373501	4
3609	34	4437	12848	119	0	1	0	-1	3730	53086360896	10
6219	45	53218	9595	29	0	0	0	2234	28948	53084824784	9
15626	175	1209308	124904	32	0	1	0	-1	6483	53086436540	10
22493	-1	1209309	256140	55	1	0	0	-1	26677	53083308576	9
30995	-1	1209310	25350	133	1	0	0	-1	1293	53085672905	10
35173	21	1209311	456255	163	0	0	0	-1	21299	53086392342	9
17694	261	52417	7721	35	0	1	0	7	44023	53085837365	10
34846	68	30361	266	151	0	1	0	-1	6430	53085746566	7
20098	31	93301	2581	88	0	1	0	-1	23599	53085499299	10
34317	97	547	14869	106	0	0	0	-1	44024	53084784807	24
2045	175	1209312	126650	28	0	0	0	-1	1869	53086348275	10
1528	136	1209313	39925	23	0	1	0	-1	44025	53086421433	10
11080	109	1030427	105941	80	0	0	0	3887	5208	53084791499	6
1775	28	1209314	13470	135	0	0	0	7915	30899	53086462152	7
22324	337	273047	36168	164	0	0	0	-1	18353	53086379543	18
27400	142	850731	108958	89	0	1	0	-1	27711	53084831045	9
45596	63	228395	224852	84	0	1	0	-1	8740	53086293445	9
6014	-1	1209315	204921	-1	1	0	0	-1	14505	53060981968	10
7530	73	1209316	35817	113	0	0	0	237	2014	53086340022	6
29509	-1	1209317	99427	146	1	1	1	-1	27227	53086376546	11
3044	-1	1209318	291389	9	1	0	0	-1	6450	53077721936	11
46016	138	861315	57985	44	0	0	0	-1	10431	53086377898	9
12368	114	11961	27071	63	0	1	0	-1	3118	53086382698	8
1754	153	62718	2474	7	0	1	0	-1	7177	53084610071	10
11356	71	34074	16382	69	0	0	0	863	2088	53086265255	10
28543	25	1209319	136378	44	0	1	0	-1	6304	53086436917	10
12862	138	1209320	133071	80	0	1	0	-1	3194	53086101577	9
44160	224	1209321	456256	34	0	1	0	-1	2593	53084479155	10
36131	258	10820	61705	147	0	0	0	9563	20010	53086303152	18
36957	106	648393	159854	82	0	1	0	-1	44026	53084795011	9
44020	-1	531578	5531	4	1	1	0	4556	1937	53086463430	10
14020	-1	1209322	118795	42	1	1	0	-1	8947	53086250268	10
30934	-1	1209323	85686	95	1	0	0	-1	12465	53086358390	10
44946	-1	1209324	5968	66	1	0	0	1089	6050	53085905987	10
22218	19	86098	10542	85	0	0	0	-1	7354	53085752011	21
34392	155	1209325	320270	165	0	0	0	-1	37493	53085853387	10
6195	167	1209326	9641	85	0	1	0	16396	44027	53086420980	10
8992	-1	1209327	102617	166	1	0	0	15137	36546	53084811735	7
36165	55	704966	18494	87	0	0	0	3240	17351	53086100376	20
44922	-1	124183	87707	33	1	0	0	-1	5952	53084958032	10
5758	91	1209328	61871	24	0	0	0	7049	30460	53086425997	10
12028	-1	1209329	47049	33	2	0	0	327	8118	53086377785	10
5151	-1	1209330	456257	17	1	0	0	-1	35110	53086384107	8
57430	114	30869	8772	70	0	0	0	-1	44028	53086371364	9
47611	182	34877	180671	52	0	0	0	-1	16319	53086355829	10
9610	56	89833	35730	149	0	1	0	1455	5430	53086263549	10
57431	134	1209331	247928	1	0	0	0	35	44029	53086369591	10
38028	99	1209332	633	44	0	1	0	-1	9738	53085740319	10
15151	18	1209333	133863	20	0	0	0	5613	44030	53086444143	14
14917	335	1209334	93563	50	0	1	0	13814	33939	53086450293	10
47053	271	1209335	456258	34	0	0	0	35	14361	53086444708	10
3543	103	1876	10198	151	0	0	0	-1	29695	53086381604	18
33664	21	1209336	64383	6	0	0	0	-1	37606	53084373165	16
19471	-1	1209337	36857	-1	1	0	0	-1	42073	53060360961	18
44372	15	1209338	456259	35	0	0	0	280	3568	53086446517	9
11053	31	1209339	209247	34	0	0	0	33	41078	53084440099	18
7946	77	1209340	13632	72	0	0	0	1532	38365	53084058969	10
52817	-1	1209341	30554	52	1	0	0	-1	44031	53086126702	26
57432	-1	1194338	38268	89	1	0	0	-1	44032	53085678659	10
38448	171	60256	2465	135	0	0	0	208	20893	53086449493	9
34722	57	24426	31126	20	0	1	0	-1	25975	53085125318	10
16141	29	524494	348968	13	0	0	0	2578	1593	53086429721	7
52870	129	37311	18166	7	0	0	0	-1	44033	53085324168	33
35319	72	12290	130255	74	0	1	0	-1	1516	53086377971	10
7414	26	1209342	121019	23	0	1	0	57	44034	53084049005	9
12637	265	1123678	140911	167	0	0	0	-1	27794	53085428965	10
4533	-1	386575	9927	84	1	0	0	3338	17066	53084708546	9
32738	-1	1209343	449557	0	2	0	0	4102	32343	53086423930	16
43887	21	570895	1481	44	0	1	0	-1	1315	53085895075	10
52930	-1	1209344	8898	-1	1	0	0	-1	30583	53070013158	9
57433	218	1209345	154921	44	0	1	0	-1	41405	53085396178	8
3229	60	847161	187849	104	0	1	0	-1	12418	53086378649	16
2414	68	15059	1979	156	0	0	0	-1	35496	53085551127	27
8101	-1	1209346	7177	23	1	0	0	1568	15856	53086013476	10
31923	27	751941	19627	168	0	0	0	1283	16340	53086336124	10
40200	1	50443	19811	89	0	0	0	-1	44035	53085308569	10
26272	15	1209271	288116	35	0	0	0	1031	37106	53086460766	21
7655	31	600275	28402	44	0	0	0	3176	5381	53086423642	10
5975	123	410712	3185	13	0	1	0	172	30760	53086332960	21
11401	29	374907	4353	13	3	1	0	-1	245	53086422657	7
8863	-1	1209347	21242	23	1	0	0	-1	6143	53083506787	10
34651	-1	1209348	35160	33	1	0	0	909	702	53083781795	8
47953	100	502585	27495	89	0	1	0	237	17513	53085907318	10
57434	76	3762	6263	169	0	0	0	-1	39716	53086372238	7
57435	225	785901	204893	85	0	1	0	-1	44036	53084606840	9
34770	6	4474	29502	4	0	1	0	-1	27553	53085654373	39
8220	319	582813	186881	30	0	1	0	284	6553	53085918233	14
2123	65	117920	18942	5	0	1	0	-1	7249	53085241804	7
1391	157	1209349	177705	42	0	0	0	4238	30592	53085660740	7
46155	315	1209350	456260	85	0	1	0	-1	10954	53086344104	7
13056	236	6768	71154	148	0	1	1	-1	44037	53086271031	10
17556	140	1209351	45571	22	0	0	0	-1	2976	53084099083	10
46654	73	1209352	215313	73	0	0	0	2642	12870	53085739792	9
23709	6	8364	19043	170	0	1	0	-1	21388	53085383838	38
27911	172	951317	64806	171	0	1	0	-1	16402	53085837888	10
34182	235	1209353	2174	7	0	0	0	-1	1273	53083933126	9
777	99	70275	57073	151	0	1	0	-1	11162	53085835198	9
48034	70	13383	7857	78	0	0	0	-1	17745	53086107958	10
37739	-1	65235	11490	134	1	0	0	-1	4332	53086276235	10
22031	343	607250	85558	122	0	0	0	-1	24292	53085665030	6
19275	56	427959	42832	159	0	1	0	468	27531	53086276432	9
425	151	89642	25000	127	0	0	0	-1	39520	53086120689	20
35830	109	223961	66792	36	0	1	0	-1	44038	53085586892	3
43996	-1	1209354	456261	54	1	0	0	-1	1818	53082241016	10
1249	328	4129	19908	82	0	1	0	4200	14274	53086201539	10
53167	40	24426	31126	20	0	0	0	-1	44039	53085125318	10
27297	340	1209355	244	29	0	1	0	-1	43945	53085080311	10
2031	-1	57915	1518	103	1	0	0	1522	1894	53085852063	22
57436	-1	1209356	407979	114	1	0	0	-1	31306	53086438187	9
9512	-1	1209357	456262	59	1	0	0	22	30797	53085896052	8
54847	91	1209358	324064	64	0	0	0	199	35597	53086459510	7
9113	7	1209359	107478	47	0	0	0	-1	12588	53085836708	9
46873	179	623689	47351	35	0	0	0	811	13637	53086443261	42
13864	-1	1209360	196143	96	1	0	0	-1	31897	53084546317	9
47752	57	62966	4998	85	0	1	0	-1	16792	53085506408	10
34357	210	416756	208778	7	0	0	0	595	677	53086073700	11
6794	-1	1209361	119867	152	1	0	0	6859	24565	53086041040	7
25729	187	1209362	456263	92	0	0	0	-1	37317	53085694881	9
4321	12	643843	132498	74	0	0	0	-1	6620	53086445901	9
8979	150	1209363	269740	93	0	1	0	296	11131	53085163549	10
42826	233	1209364	456264	68	0	0	0	2711	22240	53086470810	10
2258	134	563499	14401	78	0	1	0	-1	6251	53086346212	16
14016	71	505407	26178	15	0	1	0	1528	2933	53086370952	7
43924	70	1046617	43201	140	0	0	0	3887	1487	53085818522	21
35198	69	923305	20426	3	0	0	0	1098	44040	53086425653	10
5798	129	71064	21744	27	0	0	0	-1	33618	53085233067	2
12484	169	1209365	94932	172	0	0	0	4998	7477	53086265639	7
57437	59	776936	165620	133	0	0	0	-1	44041	53086453741	10
2085	29	412302	136293	170	0	0	0	280	4983	53085747688	9
50729	180	162156	11980	27	0	0	0	12270	25718	53085152640	9
54922	139	71475	59442	35	0	1	0	3349	44042	53086447471	10
3318	47	27110	2635	6	0	0	0	-1	6716	53086415115	18
4966	190	1209366	25005	10	0	1	0	1548	34803	53086256253	10
41018	274	1209367	248046	118	0	0	0	586	3018	53086154827	10
19848	55	309178	106983	143	0	1	0	-1	44043	53085772953	9
33070	18	116750	5102	70	0	1	0	-1	4561	53085986193	10
12747	196	125790	48628	127	0	0	0	1705	571	53085859203	6
26694	-1	1209368	106602	173	1	1	0	-1	44044	53084663898	10
14917	335	1209369	456265	174	0	0	0	4016	33939	53086343363	10
31936	133	1209102	37442	6	0	1	0	762	4093	53086356318	19
626	175	206422	100857	32	0	0	0	944	578	53086374885	9
1775	28	184617	3386	101	0	1	0	3296	30899	53085400320	10
51106	155	3679	40854	64	0	0	0	-1	26688	53086114331	9
18218	106	1209370	109520	47	0	1	0	-1	4271	53086361478	10
1789	134	1209371	70238	31	0	0	0	39138	21516	53086100342	10
34793	21	1209372	89255	14	0	0	0	-1	6672	53084792280	9
57438	-1	1209373	45072	70	1	0	0	-1	37618	53085741119	7
44736	148	578591	2218	6	0	1	0	-1	5204	53086326558	9
48213	14	18483	57891	31	0	0	0	-1	18310	53086307935	38
52622	-1	1209374	78028	135	1	0	0	-1	30084	53085490153	10
7838	-1	1209375	62468	10	1	0	0	1917	7483	53083790953	10
57439	92	1209376	456266	7	0	0	0	-1	44045	53086449335	24
30928	30	635107	32806	71	0	1	0	649	34737	53085422653	10
12871	210	1058207	52058	35	0	0	0	-1	14134	53086198009	10
29445	83	1209377	14537	172	0	1	0	-1	44046	53086272167	10
19287	274	1209378	84914	23	0	1	0	-1	35997	53086437639	10
11262	105	1209379	88368	88	0	1	0	272	44047	53084643988	6
32398	116	1209380	456267	25	0	0	0	342	231	53085257783	9
55836	91	9392	14327	39	0	1	0	-1	33478	53086353626	10
23647	-1	1209381	76231	4	1	0	0	-1	923	53085252027	9
2102	25	472014	6344	175	0	0	0	-1	5462	53086419257	10
9208	-1	1209382	12718	-1	1	0	0	-1	19610	53071237795	10
31364	335	1209383	6099	46	0	1	0	-1	44048	53086179673	9
31037	317	7585	43365	35	0	0	0	-1	12371	53086439000	20
9994	16	307411	290635	35	0	0	0	550	11794	53086424944	10
17365	99	28335	32396	23	0	1	0	-1	44049	53086266890	10
15067	225	1209384	16575	162	0	0	0	307	9127	53086468766	9
20723	272	1209385	79008	31	0	1	0	-1	8266	53086015674	7
32775	115	1209386	143408	28	0	0	0	-1	44050	53085300815	21
42384	-1	1209387	5668	-1	1	1	0	-1	44051	53055849125	3
4533	138	60281	2542	136	0	0	0	-1	17066	53086090800	24
19065	15	31236	1956	68	0	0	0	-1	12938	53085858393	10
19499	101	199901	73569	133	0	0	0	-1	23877	53084771534	9
30729	137	1209388	3889	12	0	0	1	-1	14808	53085471904	9
31837	108	750117	8782	17	0	0	0	12802	15492	53085208553	10
12125	84	23090	60697	31	0	1	0	1270	2612	53085415597	11
54922	83	968506	28232	73	0	0	0	-1	44042	53086368206	11
6635	96	215812	49835	137	0	0	0	1033	567	53085778100	7
49255	143	1209389	8130	159	0	0	0	-1	21682	53086298887	9
1218	83	1209390	40809	39	0	1	0	-1	44052	53086303117	9
1775	28	301403	44233	176	0	1	0	-1	30899	53086010336	10
36105	315	1209391	456268	2	0	1	0	298	38662	53085493004	9
647	-1	212199	286	32	2	0	0	-1	5444	53086350863	10
19106	-1	1209392	75256	64	1	0	0	-1	6116	53086205060	9
1978	21	287768	50266	8	0	0	0	-1	32762	53086446588	11
13574	-1	1209393	167773	33	2	1	1	-1	11752	53086427692	9
57391	252	776590	63565	35	0	1	0	-1	43954	53086261284	10
38830	41	922462	138593	34	0	0	0	1273	7141	53086335332	9
30928	30	1209394	456269	9	0	0	0	-1	34737	53086362499	9
12753	167	1209395	91389	61	0	1	0	-1	11354	53086384603	9
42526	49	3108	1395	79	0	0	0	-1	44053	53086113483	7
7661	57	428746	254584	27	0	0	0	1731	44054	53085248033	10
21624	52	1209396	39066	166	0	1	0	-1	36739	53084342763	9
57440	14	337334	88583	177	0	0	0	100	44055	53084815045	8
1365	24	1209397	3381	113	0	0	0	-1	18304	53086356080	20
80	77	1209398	456270	58	3	0	0	110	911	53086446912	21
18841	97	1209399	456271	20	0	0	0	43	44056	53086439064	9
32036	26	1209400	456272	63	3	0	0	-1	9514	53086469429	9
32568	-1	1209401	32294	6	1	1	0	-1	21635	53084290196	10
22844	-1	1209402	12802	19	1	1	0	-1	27448	53086452714	10
38500	160	1209403	208618	75	3	0	0	3618	29488	53085128111	21
31273	-1	1209404	63604	29	1	0	0	307	9157	53083482331	10
2019	106	247632	2892	123	0	1	0	-1	37121	53086367808	7
10864	299	291769	80265	36	0	1	0	-1	6388	53085389657	10
42720	256	1096011	7390	22	0	0	0	-1	1449	53084879625	5
21369	13	652088	122701	140	0	1	0	-1	19027	53086365579	14
24798	5	1209405	409220	178	0	1	0	-1	25775	53086334056	11
49011	8	1209406	33843	116	0	1	0	-1	20926	53086369811	11
20705	45	47309	4986	41	0	0	0	-1	17161	53086282125	4
1312	6	629875	15298	42	0	0	0	-1	3962	53085909148	9
31592	89	1209407	23327	6	0	0	0	-1	152	53086431091	9
53006	113	196989	456273	42	0	0	0	25	34626	53086263205	6
45282	199	1040419	201862	70	0	0	0	-1	7409	53086088571	9
44935	138	456399	62422	41	0	1	0	-1	5988	53086343663	2
31634	140	1209408	42712	9	0	1	0	5735	36610	53086116637	9
5485	83	74911	14829	15	0	0	0	-1	7969	53085559541	9
2517	-1	1209409	28180	0	1	0	0	-1	17998	53086006038	10
45018	-1	237328	5756	179	1	0	0	-1	6337	53085468650	3
39485	134	1209410	456274	44	0	1	0	46817	7480	53084601824	41
3697	30	294287	1487	-1	0	0	0	-1	8636	53086432193	9
2011	17	1209411	28763	167	0	0	0	43	34361	53084297498	7
14785	239	452650	44581	180	0	0	0	-1	13549	53086330662	8
38548	47	1209412	447440	118	0	0	0	-1	528	53086452581	10
5593	73	1209413	19724	27	0	1	0	571	20240	53086416840	9
13446	-1	1209414	58415	80	1	1	0	-1	31183	53085342556	10
56696	57	1209415	10627	69	4	0	0	-1	34746	53085664327	9
19390	61	188773	218620	47	0	0	0	62	8903	53086459299	10
1434	-1	1062588	3181	27	1	0	0	-1	6174	53080722213	9
594	-1	1209416	8512	181	1	0	0	-1	30577	53083667505	10
16603	35	337256	5200	182	0	0	0	-1	7967	53086382006	21
1010	-1	1209417	123893	183	1	0	0	-1	31262	53086076148	10
2438	29	77902	10156	33	0	1	0	3077	6838	53086440674	4
18577	47	1209418	193190	80	0	0	0	-1	44057	53086139279	10
50128	340	108412	9803	31	0	0	0	10290	24158	53084339396	10
7742	-1	1209419	10770	64	1	1	0	-1	3405	53086106871	9
5687	-1	1209420	1298	184	1	0	0	97	2614	53085058700	10
1789	134	1209421	22364	85	0	1	0	-1	21516	53086461216	10
2897	35	687693	123242	44	0	0	0	-1	17504	53084558951	10
47670	-1	1209422	423756	66	2	0	0	16712	16522	53086436532	9
51384	78	1209423	315742	52	0	1	0	-1	27371	53085527503	10
31549	258	1209424	62106	137	0	0	0	-1	9790	53086460133	9
31419	-1	1209425	633	44	1	0	0	422	20312	53085475408	13
8492	-1	525550	247228	39	1	0	0	-1	498	53085506870	9
57441	-1	1209426	9443	1	1	0	0	-1	44058	53083399810	10
20852	-1	1209427	36389	125	1	0	0	-1	1097	53085425555	10
3207	19	1209428	11987	137	0	0	0	59	30580	53086439316	10
14829	253	188983	56353	33	0	1	0	-1	9791	53086345485	4
31097	144	16615	11947	133	0	0	0	-1	34702	53086291770	10
1514	-1	1209429	27816	-1	1	0	0	-1	12960	53081783582	10
6756	16	182372	146825	54	0	0	0	3146	41922	53086263069	10
34245	114	8637	8679	15	0	0	0	2121	5325	53086436720	10
57442	129	840935	133609	85	0	1	0	9680	44059	53085682272	5
20781	271	626395	16190	144	0	1	0	1348	7821	53085210580	10
57443	-1	1209430	10433	185	1	1	0	216	44060	53082870030	10
16703	167	71277	6969	3	0	1	0	2438	5518	53085304024	8
22709	24	1209431	155935	85	0	0	0	-1	2237	53086425906	10
32562	156	1209432	23293	186	0	0	0	1866	25093	53086423410	42
35065	115	1209433	377867	187	0	1	0	-1	31413	53085859250	10
30691	221	1209434	88230	-1	0	0	0	-1	228	53084110855	10
34689	100	649949	273510	86	0	0	0	202	41375	53085843068	10
30906	100	773087	3242	52	0	0	0	36	31605	53086437860	7
24714	28	1209435	402771	188	0	1	0	930	44061	53085636881	10
14763	-1	1209436	38473	85	1	0	0	280	7445	53085228070	9
28664	19	187548	7514	32	0	1	0	20	41854	53086416011	19
36484	99	309958	55783	189	0	0	0	-1	43600	53085921061	20
47871	134	866390	339673	38	0	0	0	-1	17199	53085872715	9
11154	30	1209437	214626	160	0	1	0	-1	9994	53086434859	10
10943	-1	1209438	332820	74	1	0	0	1144	38783	53085594880	10
10087	-1	1209439	75256	64	1	1	0	-1	38827	53086461012	10
18177	14	401881	13098	41	0	0	0	-1	18097	53085926453	10
18252	66	439357	90951	34	0	0	0	-1	6325	53085946084	2
27297	340	1209440	15169	52	0	1	0	20485	43945	53086027949	9
902	6	424370	130673	4	0	0	0	-1	4625	53085503854	9
21138	-1	235217	1480	96	1	0	0	-1	15720	53082814398	10
31852	33	44819	13176	168	0	0	0	2561	29629	53086351530	10
48446	72	1619	8904	64	0	0	0	-1	19089	53086270835	41
47243	292	243388	28109	43	0	0	0	-1	15024	53086084799	5
3511	25	1103526	33440	25	0	0	0	-1	8703	53085343041	7
6315	91	954795	3393	10	0	1	0	-1	1514	53084876399	10
39763	293	1209441	24580	78	0	1	0	-1	26367	53085308249	9
9927	-1	1209442	48742	140	1	0	0	-1	668	53086036765	9
5023	180	1209443	232757	12	0	0	0	78	2067	53085777135	9
33724	32	1209444	6619	102	0	0	0	522	30840	53086412661	9
31859	109	485176	225954	44	0	0	0	1635	38443	53085432204	4
37521	81	39191	26108	85	0	1	0	-1	254	53086390926	37
3443	249	1209445	56970	61	0	0	0	-1	9803	53085992324	8
57444	82	1042496	93588	190	0	1	0	989	30412	53086352968	21
25389	174	11892	20841	9	0	1	0	-1	12738	53086391363	5
38816	18	503663	14377	39	0	1	0	-1	44062	53086181800	9
45662	-1	1209446	118701	4	1	0	0	-1	8970	53086236937	9
40328	240	1209447	55477	191	0	0	0	708	44063	53084902849	9
32141	180	1209448	217537	29	0	0	0	-1	7493	53085578570	8
32293	224	1209449	330513	168	0	0	0	36	16345	53085147928	7
26690	252	663615	23861	91	0	0	0	-1	7886	53086453209	9
35705	224	121306	270	28	0	1	0	613	35289	53085818693	9
25402	91	1297	4895	143	0	1	0	-1	41791	53086385592	9
8366	273	1209428	11987	137	0	0	0	59	2116	53086439316	10
848	293	1209450	29792	0	0	1	0	-1	19074	53085510705	3
31901	-1	1209451	189420	170	2	0	0	3560	694	53086424349	9
57445	186	86854	9031	192	0	1	0	-1	44064	53085404711	9
17246	195	209849	8208	20	0	1	0	7593	8547	53086428489	9
31329	54	1209245	1237	10	0	0	0	-1	2383	53086425618	15
21061	-1	1209452	13059	64	1	0	0	-1	44065	53086346530	9
28823	287	1170812	630	73	0	0	0	75	41134	53086433672	10
57446	129	1209453	162736	3	0	1	0	-1	44066	53083935326	10
53998	-1	1209454	80306	8	1	0	0	67920	33893	53083136790	20
3293	44	384005	990	11	0	0	0	-1	44067	53086449280	10
19804	5	376823	6185	89	0	0	0	13790	6658	53086461597	5
3049	147	197124	16588	146	0	0	0	3991	15610	53086353913	10
1330	123	1209455	114341	27	0	1	1	36077	1564	53085582947	21
12440	94	1209456	102761	111	0	1	0	6156	3191	53086417924	10
31812	117	777418	53925	193	0	0	0	3890	12831	53086433620	10
12017	-1	1209457	21364	194	1	0	0	-1	44068	53086364961	20
13068	151	155888	155421	23	0	1	0	43	3325	53085765249	7
19734	-1	1209458	19691	-1	1	1	0	-1	13188	53074671152	20
47740	31	1136191	190289	34	0	0	0	-1	16757	53085478636	10
7036	-1	1209459	217936	-1	1	0	0	-1	10474	53080052286	21
53786	8	1209460	124495	23	0	0	0	-1	44069	53085095927	10
20326	81	65747	6627	195	0	0	0	-1	44070	53085970478	21
17311	102	1110195	52656	64	0	1	0	-1	17020	53086456128	10
2623	-1	1209461	134931	196	1	0	0	-1	620	53085381994	9
31733	151	1209462	224995	-1	0	0	0	-1	2366	53086356595	10
34040	33	7294	9260	35	0	1	0	-1	38168	53085060103	10
4814	95	1209463	143822	9	0	1	0	4325	1303	53086203312	21
825	-1	1209464	67677	87	1	0	0	7097	30416	53086272102	21
24173	119	1209465	91555	80	0	0	0	-1	44071	53086454386	21
54463	67	22348	63412	88	0	0	0	-1	44072	53086173646	7
37944	90	1209466	37070	24	0	1	0	1318	15692	53086424568	20
3893	115	1209467	14748	44	0	1	0	-1	6918	53086370458	10
39165	156	1209468	6160	67	0	0	0	-1	44073	53085306480	10
16384	171	309831	38638	137	0	0	0	8728	3893	53085221847	9
10194	233	402256	70750	85	0	0	0	-1	9603	53084990495	8
24385	-1	1209469	415992	8	1	0	0	-1	29287	53086409465	10
32141	180	1209470	456275	112	0	0	0	25	7493	53086420014	10
46654	73	79505	6443	39	0	0	0	416	12870	53086447179	11
48872	-1	1209471	143	74	1	0	0	-1	20498	53086190882	20
3851	54	1209472	54584	197	0	0	0	222	34862	53086449220	10
16642	30	1209473	21168	3	0	0	0	1692	33912	53084085100	10
57447	217	868717	213177	88	0	1	0	16814	33754	53086253173	10
37650	51	288580	3310	177	0	0	0	-1	18942	53086433092	9
670	-1	571891	16897	7	1	1	0	-1	44074	53086451941	9
16698	-1	1209474	456276	83	1	0	1	1590	39965	53084815349	9
8255	89	1209475	51415	22	0	1	0	-1	5807	53085049022	10
72	51	1196155	13315	29	0	1	0	3565	1087	53086433711	4
48647	159	137161	59611	114	0	1	0	11588	19767	53084540124	10
57448	66	1209476	224774	35	0	0	0	317	34873	53086433953	10
22835	106	686629	67037	64	0	0	0	-1	30409	53085752685	10
2327	8	53968	5312	35	0	1	0	-1	32615	53085730895	9
5045	100	340148	4866	108	0	1	0	273	7220	53086335739	10
18658	45	215302	900	0	0	0	0	-1	19487	53085418824	10
24993	109	1209477	116919	5	0	1	0	12	13470	53085684437	21
57449	214	8317	7935	79	0	0	0	-1	44075	53085912160	9
6055	217	68275	33192	103	0	0	0	-1	38530	53086282873	21
57450	48	157990	546	135	0	0	0	-1	44076	53085865033	10
57451	129	176945	27406	28	0	0	0	-1	44077	53085395234	10
8541	12	1209478	31095	42	0	1	0	-1	12080	53086436156	10
3406	-1	1209479	46849	68	2	0	0	-1	19356	53086375995	2
5798	129	493064	41821	94	0	0	0	595	33618	53086212382	19
21624	52	94301	11708	22	0	1	0	5291	36739	53085832387	10
2083	173	1209480	40611	122	0	0	0	-1	31475	53085078625	10
57417	99	143241	13263	118	0	0	0	-1	43998	53086091383	9
7918	207	12620	31965	42	0	1	0	-1	37035	53085818765	7
10235	269	1209481	78850	96	0	1	0	-1	6199	53086431251	7
57452	297	1209482	2738	112	0	0	0	-1	44078	53084402300	10
12986	266	114237	6756	20	0	0	0	404	3438	53086373539	9
48307	115	1209483	456277	162	0	0	0	-1	18643	53084914127	4
11130	12	2633	42363	102	0	0	0	-1	6636	53086421291	9
12940	268	1137846	69512	28	0	0	0	-1	7066	53086347355	8
57227	129	541042	24282	198	0	1	0	-1	44079	53084948734	10
3588	259	161900	52048	73	0	1	0	-1	2449	53086445895	9
57453	5	1209484	60297	-1	0	0	0	-1	31390	53086372063	10
32933	20	1209485	56832	137	0	0	0	22	2838	53086456303	9
2125	24	1209486	41659	52	0	0	0	-1	8226	53086452225	9
1615	99	1534	12106	69	0	1	0	2261	21629	53085829649	14
33863	68	1209487	1283	0	0	1	0	-1	28277	53085988775	9
5933	134	2771	27411	64	0	1	0	-1	850	53086434217	9
9379	113	12803	13736	182	0	0	0	-1	15031	53086335760	10
29831	-1	1209488	231377	-1	1	0	0	-1	16942	53078504296	9
49183	150	23929	36830	41	0	0	0	273	21457	53085651152	21
49211	7	1209489	33166	199	0	1	0	-1	21543	53086381916	7
48289	-1	1209490	8925	128	1	0	0	8509	18585	53086178859	9
907	45	643932	33139	9	0	0	0	-1	32141	53086420908	42
32183	232	81546	19108	73	0	0	0	206	2648	53086376751	7
31997	80	1209491	3709	49	0	0	0	-1	11096	53085741857	10
1396	-1	1209492	3962	-1	1	0	0	-1	44080	53081166934	10
31956	70	584468	51539	106	0	1	0	33213	1824	53085312711	10
5732	-1	1209493	456278	200	1	0	0	-1	5100	53086341408	9
10496	22	1209494	290120	113	0	1	0	-1	26483	53086357296	9
40411	-1	60281	2542	136	1	0	0	-1	22135	53086090800	24
2945	-1	1209495	65069	7	1	1	0	-1	4727	53086394412	14
57454	123	496	28162	201	0	0	0	-1	44081	53086458298	9
5296	89	1209496	22908	178	0	0	0	-1	2538	53084054634	9
2434	97	837808	20224	177	0	0	0	404	1219	53086439675	10
14333	120	15924	2813	112	0	1	0	-1	1997	53086136768	9
2062	41	87999	313825	39	0	1	0	120	10512	53085654064	21
50351	70	1209497	456279	202	0	1	0	-1	24714	53086350722	4
24444	193	295472	106181	17	0	1	0	1079	34768	53086420165	10
36295	138	1209498	456280	68	0	0	0	-1	24340	53086466707	14
17721	237	1209499	228348	128	0	1	0	512	9703	53086390167	7
1993	300	883237	71621	9	0	1	0	-1	13315	53084710933	20
19790	233	1209500	73465	80	0	1	0	2083	44082	53085223375	10
33754	166	81719	16497	64	0	0	0	-1	6812	53086434268	9
37469	15	1209501	126902	69	0	0	0	238	44083	53085212628	10
35535	81	1209502	456281	176	0	0	0	622	34148	53086446596	10
26225	6	801784	168777	203	0	1	0	3454	18863	53084813379	10
48951	293	39466	38503	83	0	1	0	12778	20749	53085121817	13
1234	6	1209503	3547	22	0	1	1	468	7242	53086415297	10
41026	-1	1209504	54978	204	1	0	0	64952	31155	53086354237	10
17717	73	4474	29502	4	0	1	0	-1	7246	53085654373	39
35604	57	151486	21718	45	0	1	0	-1	13567	53085652609	10
7520	6	1209505	178973	103	0	0	0	282	33342	53086446872	10
26835	185	14168	5813	4	0	1	0	-1	21933	53086423678	6
53167	40	1209506	216910	2	0	1	0	-1	44039	53086366390	10
2007	99	1209507	3659	96	0	0	0	-1	1483	53084349613	9
17248	18	1209508	134823	113	0	0	0	60	35733	53086004346	10
37930	-1	481970	7322	205	1	1	0	-1	14591	53086027942	5
40568	24	596107	50797	79	0	0	0	-1	1588	53085672269	4
8473	91	1209509	369882	32	0	0	0	110	5712	53086423972	7
21459	215	1209510	456282	148	0	0	0	-1	42798	53086433277	10
47048	-1	836027	77188	36	2	0	0	-1	14338	53086367225	10
9207	205	456342	5312	35	0	0	0	-1	34601	53085557991	14
37493	73	728135	34975	206	0	0	0	-1	43910	53084952618	4
25649	46	177465	21451	207	0	0	0	-1	44084	53084631048	10
40431	106	506714	116229	26	0	0	0	-1	28047	53084291960	10
